timestamp,pleth
2020-01-01 12:00:13.336,885
2020-01-01 12:00:13.344,902
2020-01-01 12:00:13.352,922
2020-01-01 12:00:13.360,944
2020-01-01 12:00:13.368,967
2020-01-01 12:00:13.376,992
2020-01-01 12:00:13.384,1021
2020-01-01 12:00:13.392,1058
2020-01-01 12:00:13.400,1106
2020-01-01 12:00:13.408,1168
2020-01-01 12:00:13.416,1249
2020-01-01 12:00:13.424,1349
2020-01-01 12:00:13.432,1467
2020-01-01 12:00:13.440,1601
2020-01-01 12:00:13.448,1744
2020-01-01 12:00:13.456,1890
2020-01-01 12:00:13.464,2017
2020-01-01 12:00:13.472,2131
2020-01-01 12:00:13.480,2252
2020-01-01 12:00:13.488,2367
2020-01-01 12:00:13.496,2471
2020-01-01 12:00:13.504,2564
2020-01-01 12:00:13.512,2642
2020-01-01 12:00:13.520,2705
2020-01-01 12:00:13.528,2754
2020-01-01 12:00:13.536,2789
2020-01-01 12:00:13.544,2811
2020-01-01 12:00:13.552,2822
2020-01-01 12:00:13.560,2824
2020-01-01 12:00:13.568,2816
2020-01-01 12:00:13.576,2802
2020-01-01 12:00:13.584,2786
2020-01-01 12:00:13.592,2766
2020-01-01 12:00:13.600,2741
2020-01-01 12:00:13.608,2712
2020-01-01 12:00:13.616,2677
2020-01-01 12:00:13.624,2635
2020-01-01 12:00:13.632,2584
2020-01-01 12:00:13.640,2526
2020-01-01 12:00:13.648,2461
2020-01-01 12:00:13.656,2388
2020-01-01 12:00:13.664,2319
2020-01-01 12:00:13.672,2251
2020-01-01 12:00:13.680,2175
2020-01-01 12:00:13.688,2096
2020-01-01 12:00:13.696,2019
2020-01-01 12:00:13.704,1947
2020-01-01 12:00:13.712,1881
2020-01-01 12:00:13.720,1822
2020-01-01 12:00:13.728,1772
2020-01-01 12:00:13.736,1729
2020-01-01 12:00:13.744,1693
2020-01-01 12:00:13.752,1660
2020-01-01 12:00:13.760,1631
2020-01-01 12:00:13.768,1608
2020-01-01 12:00:13.776,1589
2020-01-01 12:00:13.784,1567
2020-01-01 12:00:13.792,1544
2020-01-01 12:00:13.800,1521
2020-01-01 12:00:13.808,1497
2020-01-01 12:00:13.816,1471
2020-01-01 12:00:13.824,1445
2020-01-01 12:00:13.832,1419
2020-01-01 12:00:13.840,1394
2020-01-01 12:00:13.848,1370
2020-01-01 12:00:13.856,1346
2020-01-01 12:00:13.864,1328
2020-01-01 12:00:13.872,1313
2020-01-01 12:00:13.880,1296
2020-01-01 12:00:13.888,1277
2020-01-01 12:00:13.896,1258
2020-01-01 12:00:13.904,1241
2020-01-01 12:00:13.912,1224
2020-01-01 12:00:13.920,1209
2020-01-01 12:00:13.928,1195
2020-01-01 12:00:13.936,1182
2020-01-01 12:00:13.944,1170
2020-01-01 12:00:13.952,1158
2020-01-01 12:00:13.960,1149
2020-01-01 12:00:13.968,1143
2020-01-01 12:00:13.976,1134
2020-01-01 12:00:13.984,1125
2020-01-01 12:00:13.992,1116
2020-01-01 12:00:14.000,1108
2020-01-01 12:00:14.008,1101
2020-01-01 12:00:14.016,1095
2020-01-01 12:00:14.024,1091
2020-01-01 12:00:14.032,1087
2020-01-01 12:00:14.040,1084
2020-01-01 12:00:14.048,1081
2020-01-01 12:00:14.056,1078
2020-01-01 12:00:14.064,1078
2020-01-01 12:00:14.072,1079
2020-01-01 12:00:14.080,1078
2020-01-01 12:00:14.088,1076
2020-01-01 12:00:14.096,1074
2020-01-01 12:00:14.104,1072
2020-01-01 12:00:14.112,1070
2020-01-01 12:00:14.120,1069
2020-01-01 12:00:14.128,1069
2020-01-01 12:00:14.136,1071
2020-01-01 12:00:14.144,1073
2020-01-01 12:00:14.152,1075
2020-01-01 12:00:14.160,1079
2020-01-01 12:00:14.168,1084
2020-01-01 12:00:14.176,1087
2020-01-01 12:00:14.184,1088
2020-01-01 12:00:14.192,1087
2020-01-01 12:00:14.200,1085
2020-01-01 12:00:14.208,1084
2020-01-01 12:00:14.216,1085
2020-01-01 12:00:14.224,1086
2020-01-01 12:00:14.232,1088
2020-01-01 12:00:14.240,1090
2020-01-01 12:00:14.248,1093
2020-01-01 12:00:14.256,1096
2020-01-01 12:00:14.264,1101
2020-01-01 12:00:14.272,1110
2020-01-01 12:00:14.280,1122
2020-01-01 12:00:14.288,1142
2020-01-01 12:00:14.296,1173
2020-01-01 12:00:14.304,1220
2020-01-01 12:00:14.312,1286
2020-01-01 12:00:14.320,1370
2020-01-01 12:00:14.328,1471
2020-01-01 12:00:14.336,1587
2020-01-01 12:00:14.344,1714
2020-01-01 12:00:14.352,1848
2020-01-01 12:00:14.360,1966
2020-01-01 12:00:14.368,2073
2020-01-01 12:00:14.376,2189
2020-01-01 12:00:14.384,2304
2020-01-01 12:00:14.392,2412
2020-01-01 12:00:14.400,2510
2020-01-01 12:00:14.408,2597
2020-01-01 12:00:14.416,2674
2020-01-01 12:00:14.424,2738
2020-01-01 12:00:14.432,2791
2020-01-01 12:00:14.440,2835
2020-01-01 12:00:14.448,2870
2020-01-01 12:00:14.456,2898
2020-01-01 12:00:14.464,2913
2020-01-01 12:00:14.472,2918
2020-01-01 12:00:14.480,2921
2020-01-01 12:00:14.488,2919
2020-01-01 12:00:14.496,2910
2020-01-01 12:00:14.504,2894
2020-01-01 12:00:14.512,2869
2020-01-01 12:00:14.520,2835
2020-01-01 12:00:14.528,2793
2020-01-01 12:00:14.536,2743
2020-01-01 12:00:14.544,2685
2020-01-01 12:00:14.552,2620
2020-01-01 12:00:14.560,2556
2020-01-01 12:00:14.568,2493
2020-01-01 12:00:14.576,2426
2020-01-01 12:00:14.584,2360
2020-01-01 12:00:14.592,2296
2020-01-01 12:00:14.600,2236
2020-01-01 12:00:14.608,2183
2020-01-01 12:00:14.616,2139
2020-01-01 12:00:14.624,2142
2020-01-01 12:00:14.632,2174
2020-01-01 12:00:14.640,2183
2020-01-01 12:00:14.648,2182
2020-01-01 12:00:14.656,2177
2020-01-01 12:00:14.664,2171
2020-01-01 12:00:14.672,2163
2020-01-01 12:00:14.680,2155
2020-01-01 12:00:14.688,2145
2020-01-01 12:00:14.696,2134
2020-01-01 12:00:14.704,2122
2020-01-01 12:00:14.712,2110
2020-01-01 12:00:14.720,2099
2020-01-01 12:00:14.728,2087
2020-01-01 12:00:14.736,2074
2020-01-01 12:00:14.744,2060
2020-01-01 12:00:14.752,2046
2020-01-01 12:00:14.760,2034
2020-01-01 12:00:14.768,2022
2020-01-01 12:00:14.776,2010
2020-01-01 12:00:14.784,1998
2020-01-01 12:00:14.792,1985
2020-01-01 12:00:14.800,1971
2020-01-01 12:00:14.808,1958
2020-01-01 12:00:14.816,1945
2020-01-01 12:00:14.824,1930
2020-01-01 12:00:14.832,1915
2020-01-01 12:00:14.840,1900
2020-01-01 12:00:14.848,1885
2020-01-01 12:00:14.856,1869
2020-01-01 12:00:14.864,1857
2020-01-01 12:00:14.872,1845
2020-01-01 12:00:14.880,1831
2020-01-01 12:00:14.888,1816
2020-01-01 12:00:14.896,1800
2020-01-01 12:00:14.904,1783
2020-01-01 12:00:14.912,1768
2020-01-01 12:00:14.920,1752
2020-01-01 12:00:14.928,1735
2020-01-01 12:00:14.936,1718
2020-01-01 12:00:14.944,1701
2020-01-01 12:00:14.952,1684
2020-01-01 12:00:14.960,1672
2020-01-01 12:00:14.968,1661
2020-01-01 12:00:14.976,1648
2020-01-01 12:00:14.984,1633
2020-01-01 12:00:14.992,1616
2020-01-01 12:00:15.000,1598
2020-01-01 12:00:15.008,1580
2020-01-01 12:00:15.016,1562
2020-01-01 12:00:15.024,1544
2020-01-01 12:00:15.032,1527
2020-01-01 12:00:15.040,1511
2020-01-01 12:00:15.048,1499
2020-01-01 12:00:15.056,1493
2020-01-01 12:00:15.064,1494
2020-01-01 12:00:15.072,1502
2020-01-01 12:00:15.080,1522
2020-01-01 12:00:15.088,1557
2020-01-01 12:00:15.096,1607
2020-01-01 12:00:15.104,1673
2020-01-01 12:00:15.112,1751
2020-01-01 12:00:15.120,1837
2020-01-01 12:00:15.128,1929
2020-01-01 12:00:15.136,2022
2020-01-01 12:00:15.144,2111
2020-01-01 12:00:15.152,2194
2020-01-01 12:00:15.160,2259
2020-01-01 12:00:15.168,2312
2020-01-01 12:00:15.176,2363
2020-01-01 12:00:15.184,2408
2020-01-01 12:00:15.192,2445
2020-01-01 12:00:15.200,2473
2020-01-01 12:00:15.208,2493
2020-01-01 12:00:15.216,2504
2020-01-01 12:00:15.224,2508
2020-01-01 12:00:15.232,2506
2020-01-01 12:00:15.240,2497
2020-01-01 12:00:15.248,2483
2020-01-01 12:00:15.256,2464
2020-01-01 12:00:15.264,2441
2020-01-01 12:00:15.272,2413
2020-01-01 12:00:15.280,2378
2020-01-01 12:00:15.288,2335
2020-01-01 12:00:15.296,2285
2020-01-01 12:00:15.304,2230
2020-01-01 12:00:15.312,2172
2020-01-01 12:00:15.320,2111
2020-01-01 12:00:15.328,2050
2020-01-01 12:00:15.336,1990
2020-01-01 12:00:15.344,1933
2020-01-01 12:00:15.352,1880
2020-01-01 12:00:15.360,1837
2020-01-01 12:00:15.368,1801
2020-01-01 12:00:15.376,1767
2020-01-01 12:00:15.384,1737
2020-01-01 12:00:15.392,1711
2020-01-01 12:00:15.400,1689
2020-01-01 12:00:15.408,1671
2020-01-01 12:00:15.416,1655
2020-01-01 12:00:15.424,1640
2020-01-01 12:00:15.432,1625
2020-01-01 12:00:15.440,1610
2020-01-01 12:00:15.448,1595
2020-01-01 12:00:15.456,1578
2020-01-01 12:00:15.464,1564
2020-01-01 12:00:15.472,1550
2020-01-01 12:00:15.480,1531
2020-01-01 12:00:15.488,1511
2020-01-01 12:00:15.496,1491
2020-01-01 12:00:15.504,1470
2020-01-01 12:00:15.512,1450
2020-01-01 12:00:15.520,1430
2020-01-01 12:00:15.528,1410
2020-01-01 12:00:15.536,1391
2020-01-01 12:00:15.544,1373
2020-01-01 12:00:15.552,1356
2020-01-01 12:00:15.560,1345
2020-01-01 12:00:15.568,1336
2020-01-01 12:00:15.576,1325
2020-01-01 12:00:15.584,1314
2020-01-01 12:00:15.592,1303
2020-01-01 12:00:15.600,1293
2020-01-01 12:00:15.608,1283
2020-01-01 12:00:15.616,1270
2020-01-01 12:00:15.624,1257
2020-01-01 12:00:15.632,1243
2020-01-01 12:00:15.640,1229
2020-01-01 12:00:15.648,1215
2020-01-01 12:00:15.656,1204
2020-01-01 12:00:15.664,1195
2020-01-01 12:00:15.672,1180
2020-01-01 12:00:15.680,1163
2020-01-01 12:00:15.688,1146
2020-01-01 12:00:15.696,1131
2020-01-01 12:00:15.704,1116
2020-01-01 12:00:15.712,1101
2020-01-01 12:00:15.720,1086
2020-01-01 12:00:15.728,1072
2020-01-01 12:00:15.736,1058
2020-01-01 12:00:15.744,1045
2020-01-01 12:00:15.752,1034
2020-01-01 12:00:15.760,1030
2020-01-01 12:00:15.768,1030
2020-01-01 12:00:15.776,1027
2020-01-01 12:00:15.784,1022
2020-01-01 12:00:15.792,1017
2020-01-01 12:00:15.800,1012
2020-01-01 12:00:15.808,1007
2020-01-01 12:00:15.816,1004
2020-01-01 12:00:15.824,1002
2020-01-01 12:00:15.832,1001
2020-01-01 12:00:15.840,1001
2020-01-01 12:00:15.848,1002
2020-01-01 12:00:15.856,1009
2020-01-01 12:00:15.864,1022
2020-01-01 12:00:15.872,1041
2020-01-01 12:00:15.880,1071
2020-01-01 12:00:15.888,1116
2020-01-01 12:00:15.896,1180
2020-01-01 12:00:15.904,1263
2020-01-01 12:00:15.912,1363
2020-01-01 12:00:15.920,1480
2020-01-01 12:00:15.928,1609
2020-01-01 12:00:15.936,1743
2020-01-01 12:00:15.944,1877
2020-01-01 12:00:15.952,2009
2020-01-01 12:00:15.960,2119
2020-01-01 12:00:15.968,2214
2020-01-01 12:00:15.976,2313
2020-01-01 12:00:15.984,2408
2020-01-01 12:00:15.992,2496
2020-01-01 12:00:16.000,2574
2020-01-01 12:00:16.008,2643
2020-01-01 12:00:16.016,2705
2020-01-01 12:00:16.024,2758
2020-01-01 12:00:16.032,2802
2020-01-01 12:00:16.040,2837
2020-01-01 12:00:16.048,2865
2020-01-01 12:00:16.056,2881
2020-01-01 12:00:16.064,2889
2020-01-01 12:00:16.072,2896
2020-01-01 12:00:16.080,2900
2020-01-01 12:00:16.088,2898
2020-01-01 12:00:16.096,2889
2020-01-01 12:00:16.104,2872
2020-01-01 12:00:16.112,2847
2020-01-01 12:00:16.120,2813
2020-01-01 12:00:16.128,2769
2020-01-01 12:00:16.136,2717
2020-01-01 12:00:16.144,2659
2020-01-01 12:00:16.152,2596
2020-01-01 12:00:16.160,2536
2020-01-01 12:00:16.168,2479
2020-01-01 12:00:16.176,2419
2020-01-01 12:00:16.184,2359
2020-01-01 12:00:16.192,2302
2020-01-01 12:00:16.200,2249
2020-01-01 12:00:16.208,2202
2020-01-01 12:00:16.216,2162
2020-01-01 12:00:16.224,2128
2020-01-01 12:00:16.232,2099
2020-01-01 12:00:16.240,2071
2020-01-01 12:00:16.248,2044
2020-01-01 12:00:16.256,2020
2020-01-01 12:00:16.264,1998
2020-01-01 12:00:16.272,1974
2020-01-01 12:00:16.280,1949
2020-01-01 12:00:16.288,1922
2020-01-01 12:00:16.296,1892
2020-01-01 12:00:16.304,1862
2020-01-01 12:00:16.312,1831
2020-01-01 12:00:16.320,1800
2020-01-01 12:00:16.328,1770
2020-01-01 12:00:16.336,1741
2020-01-01 12:00:16.344,1714
2020-01-01 12:00:16.352,1689
2020-01-01 12:00:16.360,1669
2020-01-01 12:00:16.368,1652
2020-01-01 12:00:16.376,1631
2020-01-01 12:00:16.384,1609
2020-01-01 12:00:16.392,1589
2020-01-01 12:00:16.400,1570
2020-01-01 12:00:16.408,1551
2020-01-01 12:00:16.416,1533
2020-01-01 12:00:16.424,1515
2020-01-01 12:00:16.432,1498
2020-01-01 12:00:16.440,1483
2020-01-01 12:00:16.448,1470
2020-01-01 12:00:16.456,1461
2020-01-01 12:00:16.464,1453
2020-01-01 12:00:16.472,1443
2020-01-01 12:00:16.480,1433
2020-01-01 12:00:16.488,1422
2020-01-01 12:00:16.496,1412
2020-01-01 12:00:16.504,1404
2020-01-01 12:00:16.512,1397
2020-01-01 12:00:16.520,1391
2020-01-01 12:00:16.528,1385
2020-01-01 12:00:16.536,1380
2020-01-01 12:00:16.544,1376
2020-01-01 12:00:16.552,1373
2020-01-01 12:00:16.560,1371
2020-01-01 12:00:16.568,1370
2020-01-01 12:00:16.576,1369
2020-01-01 12:00:16.584,1367
2020-01-01 12:00:16.592,1364
2020-01-01 12:00:16.600,1363
2020-01-01 12:00:16.608,1362
2020-01-01 12:00:16.616,1362
2020-01-01 12:00:16.624,1362
2020-01-01 12:00:16.632,1362
2020-01-01 12:00:16.640,1362
2020-01-01 12:00:16.648,1362
2020-01-01 12:00:16.656,1364
2020-01-01 12:00:16.664,1369
2020-01-01 12:00:16.672,1391
2020-01-01 12:00:16.680,1428
2020-01-01 12:00:16.688,1466
2020-01-01 12:00:16.696,1514
2020-01-01 12:00:16.704,1578
2020-01-01 12:00:16.712,1659
2020-01-01 12:00:16.720,1757
2020-01-01 12:00:16.728,1868
2020-01-01 12:00:16.736,1988
2020-01-01 12:00:16.744,2113
2020-01-01 12:00:16.752,2239
2020-01-01 12:00:16.760,2345
2020-01-01 12:00:16.768,2438
2020-01-01 12:00:16.776,2536
2020-01-01 12:00:16.784,2628
2020-01-01 12:00:16.792,2712
2020-01-01 12:00:16.800,2786
2020-01-01 12:00:16.808,2850
2020-01-01 12:00:16.816,2905
2020-01-01 12:00:16.824,2950
2020-01-01 12:00:16.832,2987
2020-01-01 12:00:16.840,3016
2020-01-01 12:00:16.848,3039
2020-01-01 12:00:16.856,3052
2020-01-01 12:00:16.864,3057
2020-01-01 12:00:16.872,3060
2020-01-01 12:00:16.880,3059
2020-01-01 12:00:16.888,3054
2020-01-01 12:00:16.896,3042
2020-01-01 12:00:16.904,3023
2020-01-01 12:00:16.912,2996
2020-01-01 12:00:16.920,2962
2020-01-01 12:00:16.928,2919
2020-01-01 12:00:16.936,2869
2020-01-01 12:00:16.944,2814
2020-01-01 12:00:16.952,2755
2020-01-01 12:00:16.960,2699
2020-01-01 12:00:16.968,2646
2020-01-01 12:00:16.976,2593
2020-01-01 12:00:16.984,2543
2020-01-01 12:00:16.992,2498
2020-01-01 12:00:17.000,2460
2020-01-01 12:00:17.008,2429
2020-01-01 12:00:17.016,2403
2020-01-01 12:00:17.024,2380
2020-01-01 12:00:17.032,2359
2020-01-01 12:00:17.040,2340
2020-01-01 12:00:17.048,2323
2020-01-01 12:00:17.056,2308
2020-01-01 12:00:17.064,2292
2020-01-01 12:00:17.072,2273
2020-01-01 12:00:17.080,2253
2020-01-01 12:00:17.088,2233
2020-01-01 12:00:17.096,2213
2020-01-01 12:00:17.104,2192
2020-01-01 12:00:17.112,2168
2020-01-01 12:00:17.120,2145
2020-01-01 12:00:17.128,2123
2020-01-01 12:00:17.136,2101
2020-01-01 12:00:17.144,2079
2020-01-01 12:00:17.152,2057
2020-01-01 12:00:17.160,2039
2020-01-01 12:00:17.168,2023
2020-01-01 12:00:17.176,2006
2020-01-01 12:00:17.184,1988
2020-01-01 12:00:17.192,1969
2020-01-01 12:00:17.200,1949
2020-01-01 12:00:17.208,1928
2020-01-01 12:00:17.216,1907
2020-01-01 12:00:17.224,1886
2020-01-01 12:00:17.232,1867
2020-01-01 12:00:17.240,1850
2020-01-01 12:00:17.248,1835
2020-01-01 12:00:17.256,1822
2020-01-01 12:00:17.264,1811
2020-01-01 12:00:17.272,1798
2020-01-01 12:00:17.280,1783
2020-01-01 12:00:17.288,1767
2020-01-01 12:00:17.296,1751
2020-01-01 12:00:17.304,1735
2020-01-01 12:00:17.312,1719
2020-01-01 12:00:17.320,1704
2020-01-01 12:00:17.328,1690
2020-01-01 12:00:17.336,1678
2020-01-01 12:00:17.344,1667
2020-01-01 12:00:17.352,1656
2020-01-01 12:00:17.360,1648
2020-01-01 12:00:17.368,1641
2020-01-01 12:00:17.376,1631
2020-01-01 12:00:17.384,1620
2020-01-01 12:00:17.392,1608
2020-01-01 12:00:17.400,1595
2020-01-01 12:00:17.408,1581
2020-01-01 12:00:17.416,1568
2020-01-01 12:00:17.424,1555
2020-01-01 12:00:17.432,1542
2020-01-01 12:00:17.440,1531
2020-01-01 12:00:17.448,1520
2020-01-01 12:00:17.456,1513
2020-01-01 12:00:17.464,1506
2020-01-01 12:00:17.472,1496
2020-01-01 12:00:17.480,1485
2020-01-01 12:00:17.488,1474
2020-01-01 12:00:17.496,1465
2020-01-01 12:00:17.504,1459
2020-01-01 12:00:17.512,1459
2020-01-01 12:00:17.520,1470
2020-01-01 12:00:17.528,1496
2020-01-01 12:00:17.536,1538
2020-01-01 12:00:17.544,1598
2020-01-01 12:00:17.552,1663
2020-01-01 12:00:17.560,1736
2020-01-01 12:00:17.568,1827
2020-01-01 12:00:17.576,1929
2020-01-01 12:00:17.584,2037
2020-01-01 12:00:17.592,2145
2020-01-01 12:00:17.600,2248
2020-01-01 12:00:17.608,2344
2020-01-01 12:00:17.616,2430
2020-01-01 12:00:17.624,2506
2020-01-01 12:00:17.632,2570
2020-01-01 12:00:17.640,2621
2020-01-01 12:00:17.648,2661
2020-01-01 12:00:17.656,2686
2020-01-01 12:00:17.664,2701
2020-01-01 12:00:17.672,2712
2020-01-01 12:00:17.680,2720
2020-01-01 12:00:17.688,2724
2020-01-01 12:00:17.696,2723
2020-01-01 12:00:17.704,2717
2020-01-01 12:00:17.712,2706
2020-01-01 12:00:17.720,2689
2020-01-01 12:00:17.728,2664
2020-01-01 12:00:17.736,2630
2020-01-01 12:00:17.744,2588
2020-01-01 12:00:17.752,2543
2020-01-01 12:00:17.760,2496
2020-01-01 12:00:17.768,2439
2020-01-01 12:00:17.776,2377
2020-01-01 12:00:17.784,2314
2020-01-01 12:00:17.792,2251
2020-01-01 12:00:17.800,2191
2020-01-01 12:00:17.808,2135
2020-01-01 12:00:17.816,2085
2020-01-01 12:00:17.824,2042
2020-01-01 12:00:17.832,2005
2020-01-01 12:00:17.840,1975
2020-01-01 12:00:17.848,1952
2020-01-01 12:00:17.856,1935
2020-01-01 12:00:17.864,1921
2020-01-01 12:00:17.872,1906
2020-01-01 12:00:17.880,1889
2020-01-01 12:00:17.888,1870
2020-01-01 12:00:17.896,1850
2020-01-01 12:00:17.904,1829
2020-01-01 12:00:17.912,1806
2020-01-01 12:00:17.920,1782
2020-01-01 12:00:17.928,1759
2020-01-01 12:00:17.936,1736
2020-01-01 12:00:17.944,1714
2020-01-01 12:00:17.952,1696
2020-01-01 12:00:17.960,1680
2020-01-01 12:00:17.968,1660
2020-01-01 12:00:17.976,1637
2020-01-01 12:00:17.984,1613
2020-01-01 12:00:17.992,1590
2020-01-01 12:00:18.000,1569
2020-01-01 12:00:18.008,1547
2020-01-01 12:00:18.016,1526
2020-01-01 12:00:18.024,1506
2020-01-01 12:00:18.032,1486
2020-01-01 12:00:18.040,1467
2020-01-01 12:00:18.048,1450
2020-01-01 12:00:18.056,1438
2020-01-01 12:00:18.064,1429
2020-01-01 12:00:18.072,1416
2020-01-01 12:00:18.080,1402
2020-01-01 12:00:18.088,1386
2020-01-01 12:00:18.096,1371
2020-01-01 12:00:18.104,1358
2020-01-01 12:00:18.112,1345
2020-01-01 12:00:18.120,1334
2020-01-01 12:00:18.128,1323
2020-01-01 12:00:18.136,1313
2020-01-01 12:00:18.144,1304
2020-01-01 12:00:18.152,1298
2020-01-01 12:00:18.160,1295
2020-01-01 12:00:18.168,1288
2020-01-01 12:00:18.176,1280
2020-01-01 12:00:18.184,1271
2020-01-01 12:00:18.192,1263
2020-01-01 12:00:18.200,1256
2020-01-01 12:00:18.208,1248
2020-01-01 12:00:18.216,1240
2020-01-01 12:00:18.224,1231
2020-01-01 12:00:18.232,1223
2020-01-01 12:00:18.240,1216
2020-01-01 12:00:18.248,1209
2020-01-01 12:00:18.256,1206
2020-01-01 12:00:18.264,1206
2020-01-01 12:00:18.272,1202
2020-01-01 12:00:18.280,1197
2020-01-01 12:00:18.288,1192
2020-01-01 12:00:18.296,1186
2020-01-01 12:00:18.304,1180
2020-01-01 12:00:18.312,1174
2020-01-01 12:00:18.320,1168
2020-01-01 12:00:18.328,1164
2020-01-01 12:00:18.336,1160
2020-01-01 12:00:18.344,1157
2020-01-01 12:00:18.352,1157
2020-01-01 12:00:18.360,1158
2020-01-01 12:00:18.368,1159
2020-01-01 12:00:18.376,1161
2020-01-01 12:00:18.384,1166
2020-01-01 12:00:18.392,1179
2020-01-01 12:00:18.400,1205
2020-01-01 12:00:18.408,1248
2020-01-01 12:00:18.416,1311
2020-01-01 12:00:18.424,1394
2020-01-01 12:00:18.432,1495
2020-01-01 12:00:18.440,1611
2020-01-01 12:00:18.448,1739
2020-01-01 12:00:18.456,1855
2020-01-01 12:00:18.464,1963
2020-01-01 12:00:18.472,2080
2020-01-01 12:00:18.480,2196
2020-01-01 12:00:18.488,2307
2020-01-01 12:00:18.496,2408
2020-01-01 12:00:18.504,2499
2020-01-01 12:00:18.512,2579
2020-01-01 12:00:18.520,2649
2020-01-01 12:00:18.528,2709
2020-01-01 12:00:18.536,2759
2020-01-01 12:00:18.544,2800
2020-01-01 12:00:18.552,2827
2020-01-01 12:00:18.560,2844
2020-01-01 12:00:18.568,2860
2020-01-01 12:00:18.576,2874
2020-01-01 12:00:18.584,2884
2020-01-01 12:00:18.592,2889
2020-01-01 12:00:18.600,2888
2020-01-01 12:00:18.608,2882
2020-01-01 12:00:18.616,2871
2020-01-01 12:00:18.624,2852
2020-01-01 12:00:18.632,2825
2020-01-01 12:00:18.640,2791
2020-01-01 12:00:18.648,2748
2020-01-01 12:00:18.656,2702
2020-01-01 12:00:18.664,2651
2020-01-01 12:00:18.672,2592
2020-01-01 12:00:18.680,2527
2020-01-01 12:00:18.688,2460
2020-01-01 12:00:18.696,2396
2020-01-01 12:00:18.704,2335
2020-01-01 12:00:18.712,2281
2020-01-01 12:00:18.720,2218
2020-01-01 12:00:18.728,2153
2020-01-01 12:00:18.736,2105
2020-01-01 12:00:18.744,2068
2020-01-01 12:00:18.752,2041
2020-01-01 12:00:18.760,2018
2020-01-01 12:00:18.768,1996
2020-01-01 12:00:18.776,1973
2020-01-01 12:00:18.784,1948
2020-01-01 12:00:18.792,1922
2020-01-01 12:00:18.800,1896
2020-01-01 12:00:18.808,1870
2020-01-01 12:00:18.816,1843
2020-01-01 12:00:18.824,1815
2020-01-01 12:00:18.832,1788
2020-01-01 12:00:18.840,1761
2020-01-01 12:00:18.848,1734
2020-01-01 12:00:18.856,1712
2020-01-01 12:00:18.864,1691
2020-01-01 12:00:18.872,1668
2020-01-01 12:00:18.880,1645
2020-01-01 12:00:18.888,1622
2020-01-01 12:00:18.896,1600
2020-01-01 12:00:18.904,1579
2020-01-01 12:00:18.912,1559
2020-01-01 12:00:18.920,1541
2020-01-01 12:00:18.928,1523
2020-01-01 12:00:18.936,1504
2020-01-01 12:00:18.944,1484
2020-01-01 12:00:18.952,1468
2020-01-01 12:00:18.960,1455
2020-01-01 12:00:18.968,1440
2020-01-01 12:00:18.976,1424
2020-01-01 12:00:18.984,1409
2020-01-01 12:00:18.992,1396
2020-01-01 12:00:19.000,1384
2020-01-01 12:00:19.008,1371
2020-01-01 12:00:19.016,1359
2020-01-01 12:00:19.024,1350
2020-01-01 12:00:19.032,1342
2020-01-01 12:00:19.040,1334
2020-01-01 12:00:19.048,1325
2020-01-01 12:00:19.056,1319
2020-01-01 12:00:19.064,1316
2020-01-01 12:00:19.072,1311
2020-01-01 12:00:19.080,1304
2020-01-01 12:00:19.088,1295
2020-01-01 12:00:19.096,1287
2020-01-01 12:00:19.104,1278
2020-01-01 12:00:19.112,1269
2020-01-01 12:00:19.120,1261
2020-01-01 12:00:19.128,1254
2020-01-01 12:00:19.136,1248
2020-01-01 12:00:19.144,1243
2020-01-01 12:00:19.152,1242
2020-01-01 12:00:19.160,1243
2020-01-01 12:00:19.168,1243
2020-01-01 12:00:19.176,1245
2020-01-01 12:00:19.184,1253
2020-01-01 12:00:19.192,1271
2020-01-01 12:00:19.200,1303
2020-01-01 12:00:19.208,1354
2020-01-01 12:00:19.216,1426
2020-01-01 12:00:19.224,1517
2020-01-01 12:00:19.232,1624
2020-01-01 12:00:19.240,1742
2020-01-01 12:00:19.248,1868
2020-01-01 12:00:19.256,1981
2020-01-01 12:00:19.264,2083
2020-01-01 12:00:19.272,2192
2020-01-01 12:00:19.280,2299
2020-01-01 12:00:19.288,2399
2020-01-01 12:00:19.296,2488
2020-01-01 12:00:19.304,2567
2020-01-01 12:00:19.312,2635
2020-01-01 12:00:19.320,2692
2020-01-01 12:00:19.328,2739
2020-01-01 12:00:19.336,2778
2020-01-01 12:00:19.344,2809
2020-01-01 12:00:19.352,2828
2020-01-01 12:00:19.360,2840
2020-01-01 12:00:19.368,2853
2020-01-01 12:00:19.376,2862
2020-01-01 12:00:19.384,2867
2020-01-01 12:00:19.392,2866
2020-01-01 12:00:19.400,2859
2020-01-01 12:00:19.408,2845
2020-01-01 12:00:19.416,2823
2020-01-01 12:00:19.424,2792
2020-01-01 12:00:19.432,2753
2020-01-01 12:00:19.440,2705
2020-01-01 12:00:19.448,2655
2020-01-01 12:00:19.456,2603
2020-01-01 12:00:19.464,2543
2020-01-01 12:00:19.472,2479
2020-01-01 12:00:19.480,2414
2020-01-01 12:00:19.488,2351
2020-01-01 12:00:19.496,2291
2020-01-01 12:00:19.504,2235
2020-01-01 12:00:19.512,2183
2020-01-01 12:00:19.520,2137
2020-01-01 12:00:19.528,2098
2020-01-01 12:00:19.536,2066
2020-01-01 12:00:19.544,2039
